step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,fraud_likelihood_audio,fraud_likelihood_text,type_encoded
505,CASH_OUT,213.63,C0037479,14647.38,14433.75,C0019335,41122.53,41336.159999999996,0,1,0.1,0.1,2
703,PAYMENT,7337.16,C0028081,82409.09,75071.93,C0017103,54084.6,61421.759999999995,0,0,0.1,0.1,0
182,CASH_OUT,8517.266709382078,C0012229,10294.02,0.0,C0032231,65402.32,67659.39,1,1,0.7749009225917607,0.768466945230861,2
123,CASH_OUT,995.86,C0009143,85436.86,84441.0,C0033537,85124.16,86120.02,0,1,0.1,0.1,2
658,CASH_IN,4642.78,C0017674,20886.01,16243.23,C0032527,48479.87,53122.65,0,0,0.1,0.1,3
483,CASH_OUT,183.77,C0009973,3913.5,3729.73,C0019312,98632.71,98816.48000000001,0,1,0.1,0.1,2
337,CASH_IN,9373.03,C0008143,14282.57,4909.539999999999,C0026716,9971.36,19344.39,0,1,0.1,0.1,3
718,PAYMENT,1556.29,C0034936,79113.22,77556.93000000001,C0004727,19563.78,21120.07,0,0,0.1,0.1,0
48,PAYMENT,2803.79,C0034412,74204.41,71400.62000000001,C0014575,97375.36,100179.15,0,0,0.1,0.1,0
126,CASH_OUT,1331.81,C0015710,42667.38,41335.57,C0022356,428.9,1760.71,0,1,0.1,0.1,2
397,CASH_OUT,1398.31,C0030181,78753.16,77354.85,C0035109,75494.82,76893.13,0,1,0.1,0.1,2
40,CASH_IN,328.59,C0009392,64540.11,64211.520000000004,C0025536,34280.79,34609.38,0,0,0.1,0.1,3
618,DEBIT,725.8,C0030646,54510.52,53784.719999999994,C0036340,76385.31,77111.11,0,0,0.1,0.1,4
540,CASH_IN,1811.59,C0007040,602.45,0.0,C0016748,23577.04,25388.63,0,1,0.1,0.1,3
353,PAYMENT,3744.09,C0034254,61063.37,57319.28,C0038829,14055.21,17799.3,0,0,0.1,0.1,0
337,CASH_OUT,2011.93,C0004585,19993.82,17981.89,C0009070,12341.26,14353.19,0,1,0.1,0.1,2
606,TRANSFER,4850.83,C0029678,80163.75,75312.92,C0036970,81271.79,86122.62,0,1,0.1,0.1,1
501,CASH_IN,2613.47,C0036758,1868.08,0.0,C0023822,37437.57,40051.04,0,0,0.1,0.1,3
54,CASH_OUT,5950.11,C0015542,44039.0,38088.89,C0002583,91555.03,97505.14,0,1,0.1,0.1,2
389,DEBIT,3587.59,C0020777,42056.04,38468.45,C0030350,2350.22,5937.8099999999995,0,0,0.1,0.1,4
380,TRANSFER,693.54,C0030378,59260.47,58566.93,C0017931,66939.66,67633.2,0,1,0.1,0.1,1
359,DEBIT,4813.78,C0005756,83858.79,79045.01,C0011968,35292.48,40106.26,0,0,0.1,0.1,4
347,CASH_IN,1711.98,C0037238,35802.19,34090.21,C0031734,37297.04,39009.020000000004,0,0,0.1,0.1,3
321,TRANSFER,3446.37,C0005529,19693.4,16247.030000000002,C0017736,18247.2,21693.57,0,1,0.1,0.1,1
561,DEBIT,352.82,C0020554,35018.02,34665.2,C0011169,87841.8,88194.62000000001,0,0,0.1,0.1,4
497,TRANSFER,4472.63,C0023085,27231.64,22759.01,C0004285,93588.62,98061.25,0,1,0.1,0.1,1
228,CASH_OUT,3827.04,C0023087,19741.5,15914.46,C0027794,92833.95,96660.98999999999,0,1,0.1,0.1,2
112,CASH_OUT,3606.25,C0012589,79105.48,75499.23,C0002420,61750.66,65356.91,0,1,0.1,0.1,2
537,CASH_OUT,1946.98,C0009456,21610.99,19664.010000000002,C0012730,86869.77,88816.75,0,1,0.1,0.1,2
211,CASH_OUT,4960.48,C0009829,31151.26,26190.78,C0015663,35769.87,40730.350000000006,0,1,0.1,0.1,2
127,CASH_OUT,28.66,C0021719,82262.44,82233.78,C0013987,62370.59,62399.25,0,1,0.1,0.1,2
392,DEBIT,218.31,C0027232,35530.37,35312.060000000005,C0016943,69018.53,69236.84,0,0,0.1,0.1,4
36,CASH_IN,499.41,C0008436,83969.85,83470.44,C0005484,97639.42,98138.83,0,0,0.1,0.1,3
39,CASH_IN,3521.89,C0017218,11963.0,8441.11,C0014971,8542.99,12064.88,0,0,0.1,0.1,3
180,CASH_OUT,1872.81,C0021825,57653.33,55780.520000000004,C0020635,31804.1,33676.909999999996,0,1,0.1,0.1,2
377,DEBIT,1757.47,C0001128,79441.37,77683.9,C0038077,18493.21,20250.68,0,0,0.1,0.1,4
153,CASH_IN,965.71,C0027397,73407.31,72441.59999999999,C0005370,75816.82,76782.53000000001,0,0,0.1,0.1,3
432,CASH_OUT,1016.83,C0026865,19333.26,18316.429999999997,C0008763,95490.37,96507.2,0,1,0.1,0.1,2
331,PAYMENT,5038.8,C0017642,38409.31,33370.509999999995,C0022976,60382.67,65421.47,0,0,0.1,0.1,0
324,TRANSFER,349.95,C0007762,89106.98,88757.03,C0034723,4329.71,4679.66,0,1,0.1,0.1,1
33,DEBIT,1273.91,C0003041,66663.72,65389.81,C0032223,26974.34,28248.25,0,0,0.1,0.1,4
376,PAYMENT,604.33,C0039123,79360.3,78755.97,C0033576,1801.7,2406.03,0,0,0.1,0.1,0
705,PAYMENT,2667.2,C0009818,86124.54,83457.34,C0009730,40519.47,43186.67,0,0,0.1,0.1,0
470,CASH_IN,4504.62,C0011420,62166.4,57661.78,C0035719,55171.04,59675.66,0,0,0.1,0.1,3
440,CASH_IN,1054.31,C0011055,21473.53,20419.219999999998,C0021507,98257.54,99311.84999999999,0,0,0.1,0.1,3
542,TRANSFER,3208.8,C0018136,69227.08,66018.28,C0000296,21504.09,24712.89,0,1,0.1,0.1,1
580,DEBIT,2982.46,C0034364,71137.69,68155.23,C0023164,25921.53,28903.989999999998,0,0,0.1,0.1,4
515,DEBIT,263.03,C0038435,84277.86,84014.83,C0023922,52757.08,53020.11,0,0,0.1,0.1,4
161,DEBIT,3152.98,C0000244,8828.45,5675.470000000001,C0013614,72827.18,75980.15999999999,0,0,0.1,0.1,4
695,TRANSFER,658.05,C0031813,40793.53,40135.479999999996,C0013334,59897.95,60556.0,0,1,0.1,0.1,1
214,DEBIT,1124.6,C0010156,59405.05,58280.450000000004,C0029026,65351.56,66476.16,0,0,0.1,0.1,4
134,TRANSFER,26.1,C0005689,84202.46,84176.36,C0002995,51981.75,52007.85,0,1,0.1,0.1,1
17,PAYMENT,3691.92,C0001925,34327.65,30635.730000000003,C0027662,83857.54,87549.45999999999,0,0,0.1,0.1,0
242,TRANSFER,355.85,C0034436,51147.44,50791.590000000004,C0025010,60970.79,61326.64,0,1,0.1,0.1,1
741,DEBIT,2705.41,C0000546,20158.65,17453.24,C0006584,88414.78,91120.19,0,0,0.1,0.1,4
619,PAYMENT,4184.63,C0002648,36244.79,32060.16,C0032975,52860.78,57045.409999999996,0,0,0.1,0.1,0
165,PAYMENT,1148.13,C0031480,74861.95,73713.81999999999,C0001393,8108.46,9256.59,0,0,0.1,0.1,0
556,TRANSFER,598.95,C0002884,33061.62,32462.670000000002,C0025558,58490.76,59089.71,0,1,0.1,0.1,1
467,CASH_OUT,1092.77,C0004677,29831.37,28738.6,C0021001,93847.46,94940.23000000001,0,1,0.1,0.1,2
2,CASH_OUT,14152.210481814012,C0025281,96501.88,0.0,C0000042,26054.98,28098.22,1,1,0.700849511214802,0.7207695385653707,2
592,CASH_OUT,2522.7002578181346,C0026696,10726.25,0.0,C0029685,20153.85,20431.879999999997,1,1,0.9698485401306625,0.967762790189323,2
460,CASH_OUT,898.06,C0011050,10798.36,9900.300000000001,C0015912,85185.7,86083.76,0,1,0.1,0.1,2
194,DEBIT,3396.9,C0037614,83060.3,79663.40000000001,C0021975,81550.8,84947.7,0,0,0.1,0.1,4
268,PAYMENT,926.81,C0006540,67136.22,66209.41,C0037940,87472.32,88399.13,0,0,0.1,0.1,0
86,DEBIT,1961.62,C0014896,42038.73,40077.11,C0013019,16600.89,18562.51,0,0,0.1,0.1,4
83,PAYMENT,2066.35,C0037882,66183.14,64116.79,C0020399,17476.08,19542.43,0,0,0.1,0.1,0
266,DEBIT,1103.69,C0018311,73606.72,72503.03,C0002747,45016.29,46119.98,0,0,0.1,0.1,4
116,CASH_OUT,512.55,C0026030,20845.46,20332.91,C0027302,49251.0,49763.55,0,1,0.1,0.1,2
32,PAYMENT,2029.82,C0017372,77255.73,75225.90999999999,C0034327,35186.34,37216.159999999996,0,0,0.1,0.1,0
310,DEBIT,306.78,C0024509,10439.39,10132.609999999999,C0026492,77297.41,77604.19,0,0,0.1,0.1,4
271,DEBIT,603.13,C0015469,58166.21,57563.08,C0028372,50936.1,51539.229999999996,0,0,0.1,0.1,4
466,TRANSFER,2616.51,C0011961,23129.72,20513.21,C0024808,14391.54,17008.050000000003,0,1,0.1,0.1,1
89,PAYMENT,1346.39,C0032487,5934.27,4587.88,C0016814,63285.94,64632.33,0,0,0.1,0.1,0
171,DEBIT,1959.79,C0027583,84534.3,82574.51000000001,C0019104,91893.49,93853.28,0,0,0.1,0.1,4
597,CASH_OUT,905.06,C0035042,38266.29,37361.23,C0015773,12921.89,13826.949999999999,0,1,0.1,0.1,2
17,DEBIT,2489.67,C0013445,97840.38,95350.71,C0022669,39235.63,41725.299999999996,0,0,0.1,0.1,4
121,PAYMENT,8237.31,C0037223,27619.63,19382.32,C0022681,4048.85,12286.16,0,1,0.1,0.1,0
255,CASH_IN,2751.99,C0031210,2986.54,234.55000000000018,C0022094,64853.56,67605.55,0,0,0.1,0.1,3
649,CASH_IN,529.86,C0025409,92017.68,91487.81999999999,C0028701,50926.55,51456.41,0,0,0.1,0.1,3
419,PAYMENT,827.68,C0021755,29842.8,29015.12,C0038585,34877.35,35705.03,0,0,0.1,0.1,0
178,CASH_OUT,44.78,C0009119,86233.95,86189.17,C0019406,80581.02,80625.8,0,1,0.1,0.1,2
318,CASH_OUT,4021.58,C0020555,28948.14,24926.559999999998,C0013701,86919.71,90941.29000000001,0,1,0.1,0.1,2
625,CASH_OUT,2851.91,C0002859,84477.81,81625.9,C0023399,3317.36,6169.27,0,1,0.1,0.1,2
664,CASH_OUT,683.2,C0023917,86197.95,85514.75,C0037318,98784.35,99467.55,0,1,0.1,0.1,2
543,PAYMENT,4571.99,C0038409,95126.64,90554.65,C0021705,33216.05,37788.04,0,0,0.1,0.1,0
615,CASH_OUT,126.08,C0033398,43248.04,43121.96,C0019528,7721.61,7847.69,0,1,0.1,0.1,2
468,TRANSFER,5802.53,C0007616,52080.13,46277.6,C0020515,99824.61,105627.14,0,1,0.1,0.1,1
428,PAYMENT,1690.09,C0009021,68457.06,66766.97,C0003544,27441.92,29132.01,0,0,0.1,0.1,0
100,DEBIT,1078.29,C0022463,59307.71,58229.42,C0030641,9401.81,10480.099999999999,0,0,0.1,0.1,4
360,PAYMENT,935.25,C0038918,42107.36,41172.11,C0018404,51368.67,52303.92,0,0,0.1,0.1,0
235,CASH_IN,1036.75,C0036984,20810.8,19774.05,C0028392,41753.47,42790.22,0,0,0.1,0.1,3
41,CASH_IN,6047.7,C0009310,65156.3,59108.600000000006,C0028951,41514.52,47562.219999999994,0,0,0.1,0.1,3
232,CASH_OUT,1731.93,C0029458,86248.47,84516.54000000001,C0037218,41956.37,43688.3,0,1,0.1,0.1,2
514,DEBIT,834.18,C0035344,81270.9,80436.72,C0019077,33646.23,34480.41,0,0,0.1,0.1,4
190,CASH_OUT,1522.99,C0019156,11145.53,9622.54,C0004434,90150.21,91673.20000000001,0,1,0.1,0.1,2
249,TRANSFER,5662.37,C0020923,83935.13,78272.76000000001,C0007052,10334.94,15997.310000000001,0,1,0.1,0.1,1
112,PAYMENT,1278.06,C0030471,15512.49,14234.43,C0023425,90951.33,92229.39,0,0,0.1,0.1,0
436,CASH_IN,2085.97,C0013948,78109.57,76023.6,C0015329,1789.37,3875.3399999999997,0,0,0.1,0.1,3
446,TRANSFER,20467.84122685548,C0033501,44112.16,0.0,C0033139,63873.16,72792.68000000001,1,1,0.8037759487265966,0.7933145001574429,1
342,TRANSFER,158.22,C0032377,79521.34,79363.12,C0018079,13009.9,13168.119999999999,0,1,0.1,0.1,1
253,CASH_IN,3118.87,C0031057,29256.78,26137.91,C0001274,86331.46,89450.33,0,0,0.1,0.1,3
352,TRANSFER,3772.46,C0035932,99103.58,95331.12,C0033491,42061.32,45833.78,0,1,0.1,0.1,1
113,CASH_OUT,1750.48,C0026901,20248.56,18498.08,C0014272,38490.36,40240.840000000004,0,1,0.1,0.1,2
602,CASH_OUT,1808.31,C0036565,79639.07,77830.76000000001,C0019496,42187.58,43995.89,0,1,0.1,0.1,2
405,CASH_IN,1486.02,C0005136,21829.25,20343.23,C0026581,20739.07,22225.09,0,0,0.1,0.1,3
550,CASH_IN,6122.87,C0002948,96422.36,90299.49,C0017658,32502.71,38625.58,0,0,0.1,0.1,3
381,PAYMENT,6844.21,C0024719,67344.69,60500.48,C0037133,69236.59,76080.8,0,0,0.1,0.1,0
571,CASH_IN,1261.52,C0024180,99987.51,98725.98999999999,C0036492,89250.36,90511.88,0,0,0.1,0.1,3
448,DEBIT,9.71,C0020418,74912.71,74903.0,C0037049,79852.96,79862.67000000001,0,0,0.1,0.1,4
26,CASH_IN,1135.68,C0028536,85042.25,83906.57,C0012430,49439.82,50575.5,0,0,0.1,0.1,3
688,CASH_OUT,5738.81,C0006745,55938.3,50199.490000000005,C0029974,34508.55,40247.36,0,1,0.1,0.1,2
186,PAYMENT,2267.19,C0020470,21053.61,18786.420000000002,C0008695,33083.34,35350.53,0,0,0.1,0.1,0
695,CASH_IN,2065.17,C0022611,77679.74,75614.57,C0031360,30254.42,32319.589999999997,0,0,0.1,0.1,3
400,TRANSFER,2724.54,C0012314,877.93,0.0,C0020718,14528.41,17252.95,0,1,0.1,0.1,1
504,PAYMENT,382.0,C0029457,110.8,0.0,C0036344,20629.14,21011.14,0,0,0.1,0.1,0
699,CASH_OUT,4793.38,C0032040,25539.94,20746.559999999998,C0028731,1134.3,5927.68,0,1,0.1,0.1,2
163,DEBIT,1953.84,C0023248,62183.65,60229.810000000005,C0034741,46518.92,48472.759999999995,0,0,0.1,0.1,4
602,PAYMENT,2871.59,C0012595,92566.73,89695.14,C0028921,90091.61,92963.2,0,0,0.1,0.1,0
283,CASH_OUT,6520.521912987462,C0015954,9903.28,0.0,C0025259,5883.64,7762.68,1,1,0.6908910799716884,0.7842908418339687,2
302,PAYMENT,152.8,C0028726,55875.62,55722.82,C0011283,12373.35,12526.15,0,0,0.1,0.1,0
636,CASH_OUT,164.47,C0029607,78525.67,78361.2,C0024669,13485.0,13649.47,0,1,0.1,0.1,2
324,PAYMENT,8938.57,C0010789,78547.35,69608.78,C0021818,84287.34,93225.91,0,1,0.1,0.1,0
230,TRANSFER,2034.65,C0017865,82101.63,80066.98000000001,C0021686,74374.81,76409.45999999999,0,1,0.1,0.1,1
548,CASH_IN,2885.32,C0010688,73867.95,70982.62999999999,C0013161,18005.52,20890.84,0,0,0.1,0.1,3
478,DEBIT,169.43,C0029447,28535.26,28365.829999999998,C0003496,2026.12,2195.5499999999997,0,0,0.1,0.1,4
316,CASH_IN,1186.32,C0016456,38381.6,37195.28,C0023628,58327.55,59513.87,0,0,0.1,0.1,3
425,CASH_OUT,3945.79,C0038823,88978.91,85033.12000000001,C0004687,34593.56,38539.35,0,1,0.1,0.1,2
644,CASH_IN,205.03,C0029194,16704.19,16499.16,C0000763,75454.59,75659.62,0,0,0.1,0.1,3
161,DEBIT,90.58,C0026463,38085.12,37994.54,C0023315,21110.91,21201.49,0,0,0.1,0.1,4
203,DEBIT,2779.84,C0003316,51368.7,48588.86,C0013347,56710.98,59490.82000000001,0,0,0.1,0.1,4
332,CASH_OUT,1056.05,C0025598,9567.02,8510.970000000001,C0035717,15940.47,16996.52,0,1,0.1,0.1,2
21,TRANSFER,2432.14,C0025441,10322.62,7890.480000000001,C0027648,96064.34,98496.48,0,1,0.1,0.1,1
657,PAYMENT,261.78,C0011616,75180.17,74918.39,C0039931,95502.11,95763.89,0,0,0.1,0.1,0
711,DEBIT,1991.34,C0009014,56804.12,54812.780000000006,C0015674,52837.71,54829.049999999996,0,0,0.1,0.1,4
596,CASH_IN,4697.13,C0034251,10842.11,6144.9800000000005,C0026973,14156.23,18853.36,0,0,0.1,0.1,3
215,DEBIT,4643.15,C0013734,26228.44,21585.29,C0025130,47736.34,52379.49,0,0,0.1,0.1,4
437,PAYMENT,288.09,C0025552,83857.51,83569.42,C0038182,29482.04,29770.13,0,0,0.1,0.1,0
124,PAYMENT,2066.43,C0033982,84112.73,82046.3,C0002075,66229.52,68295.95,0,0,0.1,0.1,0
604,TRANSFER,1304.97,C0023576,54010.95,52705.979999999996,C0017758,34848.95,36153.92,0,1,0.1,0.1,1
477,TRANSFER,2157.94,C0015865,40758.85,38600.909999999996,C0020338,26036.71,28194.649999999998,0,1,0.1,0.1,1
516,CASH_OUT,888.64,C0006815,92457.11,91568.47,C0005529,34643.25,35531.89,0,1,0.1,0.1,2
427,CASH_OUT,4445.61,C0026405,43593.31,39147.7,C0021612,49293.22,53738.83,0,1,0.1,0.1,2
85,CASH_IN,5998.77,C0008825,60301.69,54302.92,C0022117,24400.46,30399.23,0,0,0.1,0.1,3
609,DEBIT,1542.46,C0037030,91799.72,90257.26,C0028749,10789.41,12331.869999999999,0,0,0.1,0.1,4
331,CASH_IN,3080.55,C0031475,76484.6,73404.05,C0019127,47433.99,50514.54,0,0,0.1,0.1,3
684,CASH_OUT,439.55,C0034010,15515.66,15076.11,C0031606,44831.81,45271.36,0,1,0.1,0.1,2
573,PAYMENT,150.05,C0013946,62256.56,62106.509999999995,C0034881,52030.56,52180.61,0,0,0.1,0.1,0
118,TRANSFER,2762.65,C0011076,47770.4,45007.75,C0017576,82149.07,84911.72,0,1,0.1,0.1,1
162,PAYMENT,1218.96,C0002841,70012.79,68793.82999999999,C0015400,36847.37,38066.33,0,0,0.1,0.1,0
506,CASH_IN,2335.71,C0001069,61864.44,59528.73,C0028857,49047.32,51383.03,0,0,0.1,0.1,3
494,CASH_OUT,222.43,C0023268,37411.51,37189.08,C0027029,59946.95,60169.38,0,1,0.1,0.1,2
700,TRANSFER,1539.4556566092997,C0028891,20391.73,0.0,C0021360,96052.24,96265.02,1,1,0.782614799188634,0.804314295829291,1
627,CASH_IN,902.81,C0007726,6262.93,5360.120000000001,C0035831,46439.98,47342.79,0,0,0.1,0.1,3
601,CASH_OUT,1345.20596061375,C0028201,50860.46,0.0,C0013210,89146.86,89407.32,1,1,0.7404256824233051,0.7671130710675922,2
558,DEBIT,706.11,C0005585,48287.98,47581.87,C0004182,57702.17,58408.28,0,0,0.1,0.1,4
188,TRANSFER,216.83,C0030583,81670.04,81453.20999999999,C0028488,12983.65,13200.48,0,1,0.1,0.1,1
299,CASH_IN,238.75,C0037738,1967.84,1729.09,C0010005,10426.31,10665.06,0,0,0.1,0.1,3
267,DEBIT,1978.78,C0019853,52670.57,50691.79,C0010917,43523.53,45502.31,0,0,0.1,0.1,4
19,TRANSFER,759.24,C0017625,81379.73,80620.48999999999,C0008655,5811.06,6570.3,0,1,0.1,0.1,1
379,CASH_OUT,818.56,C0036808,58426.54,57607.98,C0002328,97059.68,97878.23999999999,0,1,0.1,0.1,2
278,CASH_OUT,595.94,C0025747,86077.9,85481.95999999999,C0019208,52046.86,52642.8,0,1,0.1,0.1,2
304,CASH_OUT,588.5,C0029593,33537.89,32949.39,C0039591,15349.61,15938.11,0,1,0.1,0.1,2
255,TRANSFER,2242.71,C0028174,70382.36,68139.65,C0000918,12105.37,14348.080000000002,0,1,0.1,0.1,1
306,CASH_OUT,1428.95,C0006215,61008.38,59579.43,C0028040,62304.25,63733.2,0,1,0.1,0.1,2
452,CASH_IN,1695.41,C0015489,69090.78,67395.37,C0015546,99020.89,100716.3,0,0,0.1,0.1,3
208,CASH_IN,1197.02,C0011764,93030.22,91833.2,C0037130,21943.89,23140.91,0,0,0.1,0.1,3
738,CASH_IN,309.23,C0022756,73824.0,73514.77,C0000928,34782.03,35091.26,0,0,0.1,0.1,3
609,PAYMENT,187.32,C0019523,46060.1,45872.78,C0024378,74626.71,74814.03000000001,0,0,0.1,0.1,0
715,TRANSFER,71.39,C0038070,91617.35,91545.96,C0033403,85736.9,85808.29,0,1,0.1,0.1,1
364,TRANSFER,2777.54,C0031389,42130.47,39352.93,C0018300,44952.29,47729.83,0,1,0.1,0.1,1
108,TRANSFER,19394.79376022495,C0005746,55816.4,0.0,C0006278,88282.8,91539.28,1,1,0.9929076957523327,0.6028696043841613,1
166,CASH_IN,1894.13,C0016193,72600.18,70706.04999999999,C0032384,13306.05,15200.18,0,0,0.1,0.1,3
12,TRANSFER,39.09,C0033957,2086.28,2047.1900000000003,C0021805,67138.18,67177.26999999999,0,1,0.1,0.1,1
339,TRANSFER,6749.00848877472,C0008692,44142.32,0.0,C0030709,17232.24,18767.410000000003,1,1,0.6108922471358437,0.6333636721428438,1
210,DEBIT,5420.84,C0037184,88715.64,83294.8,C0005071,21983.09,27403.93,0,0,0.1,0.1,4
550,PAYMENT,1994.77,C0030008,53667.45,51672.68,C0035494,87578.3,89573.07,0,0,0.1,0.1,0
527,CASH_OUT,342.39,C0004489,26307.35,25964.96,C0032985,29351.02,29693.41,0,1,0.1,0.1,2
581,PAYMENT,784.77,C0036033,53166.67,52381.9,C0035271,54152.16,54936.93,0,0,0.1,0.1,0
420,PAYMENT,155.82,C0016556,37068.46,36912.64,C0024358,327.48,483.3,0,0,0.1,0.1,0
133,DEBIT,2061.33,C0027490,20080.75,18019.42,C0006264,26956.12,29017.449999999997,0,0,0.1,0.1,4
227,PAYMENT,419.94,C0010058,19850.65,19430.710000000003,C0006441,19278.57,19698.51,0,0,0.1,0.1,0
421,CASH_OUT,1183.08,C0005049,2168.51,985.4300000000003,C0015643,70430.9,71613.98,0,1,0.1,0.1,2
129,TRANSFER,3963.63,C0031212,44909.68,40946.05,C0004864,1908.66,5872.29,0,1,0.1,0.1,1
705,CASH_OUT,516.46,C0031599,82041.51,81525.04999999999,C0010865,92741.43,93257.89,0,1,0.1,0.1,2
172,TRANSFER,1101.22,C0000287,83907.53,82806.31,C0028284,33402.92,34504.14,0,1,0.1,0.1,1
591,CASH_OUT,2750.98,C0018095,93919.99,91169.01000000001,C0035413,63978.9,66729.88,0,1,0.1,0.1,2
132,PAYMENT,1562.33,C0026839,81417.72,79855.39,C0022751,16591.58,18153.910000000003,0,0,0.1,0.1,0
306,CASH_OUT,727.76,C0038107,41518.53,40790.77,C0015948,64837.55,65565.31,0,1,0.1,0.1,2
363,CASH_OUT,6020.65,C0001607,24063.61,18042.96,C0009901,18090.34,24110.989999999998,0,1,0.1,0.1,2
233,TRANSFER,947.0,C0025532,8145.16,7198.16,C0037944,456.44,1403.44,0,1,0.1,0.1,1
618,TRANSFER,20106.5,C0027915,52704.99,32598.489999999998,C0032229,71417.38,91523.88,0,1,0.1,0.1,1
518,TRANSFER,24.14,C0008229,78822.41,78798.27,C0023414,61252.42,61276.56,0,1,0.1,0.1,1
149,CASH_OUT,936.77,C0019486,50085.64,49148.87,C0032956,80499.62,81436.39,0,1,0.1,0.1,2
540,DEBIT,2597.76,C0022958,42536.45,39938.689999999995,C0000505,83353.14,85950.9,0,0,0.1,0.1,4
668,TRANSFER,2211.78,C0021763,16954.2,14742.42,C0019780,41525.28,43737.06,0,1,0.1,0.1,1
656,CASH_OUT,929.0,C0027731,11818.6,10889.6,C0024468,98844.4,99773.4,0,1,0.1,0.1,2
2,DEBIT,263.19,C0026162,99238.43,98975.23999999999,C0025142,16696.07,16959.26,0,0,0.1,0.1,4
738,TRANSFER,4255.89,C0037920,28145.31,23889.420000000002,C0025058,71645.78,75901.67,0,1,0.1,0.1,1
244,CASH_OUT,1536.17,C0032013,91494.0,89957.83,C0017762,96652.47,98188.64,0,1,0.1,0.1,2
733,CASH_IN,123.22,C0039297,80158.42,80035.2,C0030492,90980.92,91104.14,0,0,0.1,0.1,3
364,DEBIT,2090.64,C0032985,98691.76,96601.12,C0037738,21528.65,23619.29,0,0,0.1,0.1,4
50,CASH_OUT,408.58,C0012666,8539.91,8131.33,C0027231,74657.53,75066.11,0,1,0.1,0.1,2
171,PAYMENT,3508.2,C0036795,49930.79,46422.590000000004,C0000419,75278.36,78786.56,0,0,0.1,0.1,0
474,TRANSFER,737.76,C0033831,82273.2,81535.44,C0035780,83999.84,84737.59999999999,0,1,0.1,0.1,1
43,CASH_OUT,470.13,C0005014,64125.62,63655.490000000005,C0005765,79102.95,79573.08,0,1,0.1,0.1,2
614,PAYMENT,5382.79,C0017537,22709.82,17327.03,C0028607,9731.29,15114.080000000002,0,0,0.1,0.1,0
225,DEBIT,1892.36,C0028576,37813.25,35920.89,C0037258,11550.56,13442.92,0,0,0.1,0.1,4
555,TRANSFER,1409.86,C0004785,59764.26,58354.4,C0035364,67763.93,69173.79,0,1,0.1,0.1,1
591,TRANSFER,1426.38,C0012237,94126.69,92700.31,C0002552,40022.74,41449.119999999995,0,1,0.1,0.1,1
220,TRANSFER,3041.34,C0032719,84086.55,81045.21,C0022110,16945.06,19986.4,0,1,0.1,0.1,1
304,CASH_OUT,805.67,C0027628,18330.92,17525.25,C0028202,29032.61,29838.28,0,1,0.1,0.1,2
209,CASH_OUT,1429.73,C0037752,93817.37,92387.64,C0023581,87797.31,89227.04,0,1,0.1,0.1,2
552,CASH_OUT,1131.29,C0037637,54378.47,53247.18,C0003131,2154.11,3285.4,0,1,0.1,0.1,2
113,DEBIT,1496.17,C0009728,88011.28,86515.11,C0015025,83833.52,85329.69,0,0,0.1,0.1,4
675,TRANSFER,1524.57,C0001124,36146.14,34621.57,C0001621,42625.28,44149.85,0,1,0.1,0.1,1
513,TRANSFER,4672.99,C0011946,91904.14,87231.15,C0000264,81635.21,86308.20000000001,0,1,0.1,0.1,1
673,PAYMENT,917.68,C0003107,89927.43,89009.75,C0038408,85260.32,86178.0,0,0,0.1,0.1,0
273,DEBIT,1927.62,C0020928,68350.47,66422.85,C0010049,62029.03,63956.65,0,0,0.1,0.1,4
587,TRANSFER,2212.14,C0026123,36980.7,34768.56,C0039693,29859.4,32071.54,0,1,0.1,0.1,1
163,CASH_OUT,952.97,C0032081,57159.48,56206.51,C0028835,23312.48,24265.45,0,1,0.1,0.1,2
383,PAYMENT,2375.92,C0004522,54854.5,52478.58,C0029009,83982.67,86358.59,0,0,0.1,0.1,0
153,CASH_IN,10361.71,C0039142,3043.39,0.0,C0008833,99957.64,110319.35,0,1,0.1,0.1,3
197,CASH_IN,1019.62,C0010151,81595.74,80576.12000000001,C0031574,90822.07,91841.69,0,0,0.1,0.1,3
190,PAYMENT,237.86,C0023856,44521.3,44283.44,C0028022,47729.73,47967.590000000004,0,0,0.1,0.1,0
307,DEBIT,1255.79,C0023733,58239.2,56983.409999999996,C0033124,25064.78,26320.57,0,0,0.1,0.1,4
397,DEBIT,3687.72,C0039121,97350.47,93662.75,C0020159,67827.35,71515.07,0,0,0.1,0.1,4
127,PAYMENT,303.48,C0026490,47079.96,46776.479999999996,C0030149,36593.3,36896.780000000006,0,0,0.1,0.1,0
526,PAYMENT,1247.2,C0030192,38996.0,37748.8,C0029674,32389.99,33637.19,0,0,0.1,0.1,0
680,TRANSFER,1229.8887073437133,C0004840,39174.89,0.0,C0013287,70634.5,71226.89,1,1,0.9488987500176949,0.8916860714972636,1
474,TRANSFER,233.83,C0035764,58035.11,57801.28,C0019542,65776.23,66010.06,0,1,0.1,0.1,1
149,TRANSFER,1317.86,C0034342,97856.75,96538.89,C0025900,28354.43,29672.29,0,1,0.1,0.1,1
428,CASH_OUT,1741.91,C0024884,74657.76,72915.84999999999,C0001207,34167.72,35909.630000000005,0,1,0.1,0.1,2
